0,1,2
480981483965145088,2014-06-23 07:51:36,Viz TUQ Sharif has done exactly what Musharraf did 2 NS when he returned. Those raised by a mly dictator can never have a democratic mindset
480272115661537280,2014-06-21 08:52:50,My statement on why CM Sharif shd resign http://t.co/wU1fi1OLol
480269179535511553,2014-06-21 08:41:10,One cannot help but recall how ARY had been exposing Geo &amp; its owner's activities.
480268843529818112,2014-06-21 08:39:49,How can ARY coverage be compared to 8 hrs of baseless targeting of ISI by Geo which Sharif govt allowed? This is a shameful absurdity.
480268052496654337,2014-06-21 08:36:41,Sharifs' vengeful approach reflected in PEMRA action ag ARY 4 simply showing what was happening on ground in Lhr.
480267655744864256,2014-06-21 08:35:06,"In SS's previous tenures also Punjab police infamous 4 extrajudicial killings incl ""encounters"".Part of Sharifs' efforts 2 silence opponents"
480266913692807168,2014-06-21 08:32:09,CM's complicity evidenced in hasty transfer of Punjab IG before police action commenced.In democratic accountable system CM wld immed resign
480266416600653824,2014-06-21 08:30:11,CM Sharif should resign in wake of death of 11 PAT workers &amp; injuries 2 83 by Punjab police in Lhr. As CM Sharif must take responsibility.
479922299773014016,2014-06-20 09:42:47,#TameerESchool campaign is already showing great results so every1 should get involved &amp; contribute to help educate Pakistan's future.
479634703926820864,2014-06-19 14:39:59,PMLN's vote bank supposedly rose from 6.8m in 2008 2 14.5m in 2013; yet it cant hold a jalsa in a major city from Lhr 2 Pesh 2 Quetta 2 Khi.
479633793196621825,2014-06-19 14:36:22,PMLN runs Punjab as a fascist entity &amp; without a politicised Punjab police &amp; PMLN's armed goons it would not have won even 20 seats.
479632934282866688,2014-06-19 14:32:57,PMLN stands exposed in Punjab as a party that governs with support of Punjab police &amp; a militant wing comprising the likes of Gullu Butt!
479343288487780352,2014-06-18 19:22:00,"Evident now that PMLN uses thugs 2 terrorise opponents &amp; instigate violence at pol gatherings of opponents, as seen in Model Town carnage."
479342227190079488,2014-06-18 19:17:47,Punjab police destroyed by Sharifs who use this force as a PMLN wing 2 victimise opponents &amp; help in electoral rigging.
479341604793491457,2014-06-18 19:15:18,Visited hospital in Lhr 2 inquire abt injured PAT workers. Heard horrific tales from those shot by police who fired straight at unarmed ppl.
479236322997989377,2014-06-18 12:16:57,"2/2 Ppl ask why they shd pay taxes 2 finance extravagant lifestyle of rulers who stash wealth abroad, avoid taxes, encourage corruption."
479235156025176064,2014-06-18 12:12:19,"With rulers keeping assets abroad &amp; living lavishly, it is not surprising Pak has lowest tax 2 GDP ratio in the world. 1/2"
479221409839726593,2014-06-18 11:17:42,Our rulers lavish lifestyles &amp; the rulers themselves are totally out of synch with the people of Pakistan and their suffering.
479219994262110208,2014-06-18 11:12:04,Cost of PM's foreign visits more than the budget of UK PM's Downing St despite UK GDP being equal to 50 Muslim states' GDP.
479219515574607873,2014-06-18 11:10:10,"With a mly op in NWA &amp; murderous mayhem in Lhr, PM Sharif goes off to Tajikistan when he shd be present here providing leadership."
479218367853641728,2014-06-18 11:05:37,Presence of PMLN workers working to create chaos &amp; damage yesterday in Model Town shows a pre-planned agenda of violence by PMLN govt.
479217869683576832,2014-06-18 11:03:38,Killing of unarmed protestors Tuesday by Punjab police including of 2 women is a shameful indictment of Punjab govt &amp; its undemocratic ways.
478816484521967616,2014-06-17 08:28:40,Condemnable action by Punjab police ag TUQ followers in Lhr killing 6. Politicisation of Punjab police leading to illegal action &amp; killings.
477908618860195840,2014-06-14 20:21:08,#WelfareBudgetKPK Khyber Pakhtunkhwa Public Procurement Authority established to eliminate corruption &amp; introduce market rate system.
477907450922663936,2014-06-14 20:16:30,#WelfareBudgetKPK Cheaper flour &amp; ghee 4 the poor through subsidy. We always do what we commit to doing.
477906311103803393,2014-06-14 20:11:58,"#WelfareBudgetKPK Tax increased on houses built on more than 18 marlas. 4 the unemployed Rs 50,000- 2 lac interest-free loan. Min wage 12000"
477900302721744896,2014-06-14 19:48:05,#WelfareBudgetKPK Rs 29b 4 police &amp; police reforms 2 have a truly prof police force with proper equip &amp; training 2 fight crime &amp; terrorism.
477899171954171904,2014-06-14 19:43:36,"Health a priority &amp; reflected in #WelfareBudgetKPK with commitment 2 health management sys, medical camps, insulin clinics &amp; cancer support"
477898279439851520,2014-06-14 19:40:03,KPK budget reflects PTI Manifesto 4 change. Commitment to improving lives of ppl central with 28% going to education. #WelfareBudgetKPK
477893272917250048,2014-06-14 19:20:09,Shocked at murder of Baloch MPA Henry Masih.Condemnations not enough. Govts need 2 ensure security 4 non-Muslims &amp;  their places of worship.
477844574367281154,2014-06-14 16:06:39,"Congratulations: Among all elected MNAs Dr Arif Alvi is 2nd highest Income tax payer from Sindh, 11th highest in Pakistan &amp; highest in PTI."
477518245164240896,2014-06-13 18:29:56,NA 154 Ballot bags awaiting transportation from Lodhran to Islamabad http://t.co/6iQMvVWVWF
477517880552988673,2014-06-13 18:28:29,Vote bags destroyed in NA 154 http://t.co/q2dXscsNfC
477517541246386176,2014-06-13 18:27:08,Open vote bag NA 154 showing mildewed &amp; damaged election papers/ballots http://t.co/BMkARu9juV
477514803913957376,2014-06-13 18:16:15,Rotten state of vote bags of NA 154 being sent from Lodhran to Islamabad http://t.co/xU6bTehUV8
477268876837658628,2014-06-13 01:59:02,Letter of SECP head (before he was removed) to the PM  http://t.co/Dhq2jRO8FT
476784498332286977,2014-06-11 17:54:17,With Shahid Afridi for TameerESchool programme in KPK. http://t.co/yrhJgFV6Rq
476778512527802368,2014-06-11 17:30:30,Another pic at TameerESchool prog today http://t.co/xPZ6OsKUCm
476777916672376832,2014-06-11 17:28:08,With Shahid Afridi at TameerESchool programme in KPK today http://t.co/ID5wRIS30h
476224522811883520,2014-06-10 04:49:08,7 dead bodies recovered from airport cold storage due 2 criminal neglect. Unforgiveable. These lives cld have been saved with timely rescue.
476061987734966272,2014-06-09 18:03:17,It was painful &amp; unbearable to watch helplessly the plight of the trapped ppls' families. Really appreciate Shahzeb Khanzada's commitment.
476061474108891138,2014-06-09 18:01:14,"Heartless,irresponsible Sindh CM;Came 5 hrs late at Cold Storage Khi site 4 a few minutes photo op, said not his govt responsibility &amp; left."
476029922868076544,2014-06-09 15:55:52,WHO report reveals polio virus found in the sewerage system of a no of Pakistan's main cities BUT Peshawar found to be free of polio virus.
475842046000115712,2014-06-09 03:29:19,Khi airport terrorist attack shocking. Continuing security &amp; intel lapses reflect a failure of the govt's National Counter Terrorism Policy.
475841098062233601,2014-06-09 03:25:33,Condemnable act of terror against pilgrims at Taftan. Govt failure to protect Shia pilgrims repeatedly is shaneful &amp; unacceptable.
475519934630731776,2014-06-08 06:09:21,"Want 2 thank all our office bearers, workers &amp; the ppl of Sialkot for an amazing Tsunami jalsa. PTI Tsunami will hit Bahawalpur 22 June."
475518032396029952,2014-06-08 06:01:48,Yesterday's Tsunami in Sialkot despite the heat &amp; PMLN-placed obstacles. http://t.co/LTi0slOiHV
475232089265430529,2014-06-07 11:05:34,Survey shows national discontent with govt &amp; suggests if elections held PTI would win http://t.co/SP86cP4gLi
474226587550752769,2014-06-04 16:30:03,An old friend of  mine Johnson Somerset's remixes https://t.co/Q5PtGjNAX9
474222530556088321,2014-06-04 16:13:56,7 June the PTI Tsunami will be in Sialkot. I addressed our women workers there 2day &amp; they  are set 2 break all jalsa records in Sialkot.
474219756653150209,2014-06-04 16:02:55,PTI stands by our Armed Forces and our prayers go to the families of our martyred soldiers.
474219396626644992,2014-06-04 16:01:29,"We condemn the attack on our security forces and soldiers in Fateh Jang, and by militants crossing from.Afghanistan."
473816879710994432,2014-06-03 13:22:01,View from heli while returning from jalsas in PK 45. Beauty of our country is stunning. http://t.co/JHytfxsRAA
473777331312422914,2014-06-03 10:44:52,Jalsa in beautiful Bakot PK 45 Abbotabad. Ali Asghar is the PTI candidate. http://t.co/bAdhJjEKZ0
472691016277839872,2014-05-31 10:48:15,Going 2 steel magnate's house 4 tea in Delhi when he couldn't find time 2 meet Hurriyet leaders reflected misplaced priorities of PM Sharif.
472690683656953856,2014-05-31 10:46:55,"Instead of bringing his own funds back to Pakistan, Sharif has done numerous overseas trips to attract investment from others."
472690437422338049,2014-05-31 10:45:57,The Sharifs' entire business has multiplied while they have been in power. They r also 1 of UK's biggest investors.
472689539165978624,2014-05-31 10:42:22,Hazrat Abu Bakr (AS) closed his clothes shop when he became Khalifa as he felt others in the business would not be able to compete.
472689341593305088,2014-05-31 10:41:35,No western democratic leader does business while in office bec of conflict of interest.
472688542712602624,2014-05-31 10:38:25,"How cld PM Sharif, along with his businessman son, visit home of Indian steel tycoon Jindal in Delhi when it's conflict of interest."
472461763837833216,2014-05-30 19:37:17,Shahid Khan will be helping with our Tameer-E-School programme.
472461323885109248,2014-05-30 19:35:32,With Shahid Khan known as Naughty Boy. His record made it 2 No 1 in 40 countries. Proud of young Pakistani achievers. http://t.co/vWfd3HNOW3
472379873789747200,2014-05-30 14:11:52,"Strongmen like Sisi,Saddam,Mubarak all ""get"" 95%+ votes in elections. That's why we r demanding elec reforms; free &amp; transparent elections"
472378187968937984,2014-05-30 14:05:11,Elections don't bring democracy unless they r fair &amp; free with indep judiciary &amp; free media.
472077885713301505,2014-05-29 18:11:53,I also want 2 thank r workers &amp; office bearers who made victory possible despite PMLN's pressure tactics and efforts at rigging.
472077329250799616,2014-05-29 18:09:40,I want to congratulate Nighat Intesar for winning the PP 107 by-election - the first directly-elected woman from PTI.
471706331733565440,2014-05-28 17:35:28,#TameerESchool Donate generously &amp; track ur donation's impact  on http://t.co/3nSnPfPFgz http://t.co/W3T5RIDD9V
471000966603341824,2014-05-26 18:52:35,Tonight is Shab e Mehraj - a night for ibadat
470997286554591232,2014-05-26 18:37:58,2/2 Afghan EC more active than Pak EC which has remained silent on polling staff's role in rigging in 2013 General Elections.
470996837411737600,2014-05-26 18:36:11,"Afghan Elec Comm blacklisted 5338 polling staff,incl police, on rigging charges in Pres election.Cannot be on duty in next round. 1/2"
470840190098214912,2014-05-26 08:13:43,Passion of PTI workers is as intense as ever. It ensures the PTI Tsunami gains momentum at every turn. http://t.co/AkyI6UbHS7
470839703915487232,2014-05-26 08:11:47,Amazing record-breaking jalsa at Faisalabad. I want to congratulate everyone  who made it such an astounding event. http://t.co/kAYCq5i1JF
470839162568863745,2014-05-26 08:09:38,I will be personally &amp; directly overseeing the Tameer-e-School programme to monitor its progress and transparency.
470838884419383296,2014-05-26 08:08:32,4 any1 wanting 2 contribute &amp; be a part of improving public school edu in KPK visit http://t.co/gcRurrY9Ys 4 details.
470824434022891520,2014-05-26 07:11:07,Another gt initiative 2 improve public education in KPK:Tameer-e-School prog.U can contribute directly &amp; track how ur money is being spent.
470181860551585792,2014-05-24 12:37:45,Civilians getting killed in NWA or fleeing &amp; becoming IDPs -from zakat givers 2 paupers- as present 2m IDPs neglected by govt &amp; in bad state
470180241487319040,2014-05-24 12:31:19,"Govt's callousness over fate of civilians in NWA is shocking,with no evacuation of civilians before aerial bombings &amp; heli gunship attacks."
470173342289633280,2014-05-24 12:03:54,Jalsagah at Tandhiani. http://t.co/t0WSZJGmzL
470161654445928449,2014-05-24 11:17:28,"In Peshawar after Market Committee (which was formed to control prices but did not) fired, prices of fruits &amp; vegetables fell by 17-40 %."
469823794010288128,2014-05-23 12:54:56,Diff btwn PMLN's Punjab &amp; PTI's KP. In Punjab 40000 of 178000 police on VIPs &amp; families' protocol duty; KP CM + Mins &amp; families' no protocol
469822824274604032,2014-05-23 12:51:04,"Punjab police stopped CM+Mins &amp;  when they identified themselves, police first refused to believe then asked 4 bribe 4 their langar.Shocking"
469822370920689666,2014-05-23 12:49:16,"Punjab police so used 2 excessive protocol 4 VIPs + their families',they couldnt believe CM KP+3 Mins driving car minus protocol exiting Lhr"
469751668813217792,2014-05-23 08:08:20,All those guilty of violating the sanctity of places of worship and of targeting the minorities must be arrested and punished.
469751346514505728,2014-05-23 08:07:03,I call on all Pakistanis 2 show respect &amp; tolerance 4 each other &amp; 4 all places of worship.
469750507238477826,2014-05-23 08:03:43,We condemn repeated attacks against Sikh places of worship &amp; their Holy Book in Sindh. All religious places must be respexcted &amp; protected.
468814135095201793,2014-05-20 18:02:54,Haven't used a hand pump in a while! http://t.co/vekSNZqQmc
468813289997500416,2014-05-20 17:59:33,"At Mian Jee Dhaba, Lala Musa - one of the best on GT Road. http://t.co/q7gMrQKAo4"
468735340115529729,2014-05-20 12:49:48,"Every time Elec Tribunals open a constit 4 verification, rigging is revealed. PTI position vindicated in each instance."
468734799339737088,2014-05-20 12:47:39,"3/3 PTI won PP148; lost PP147 by 6000 votes; with rigging in PP 147 now estab, NA 122 must be opened 4 recount+thumb verification."
468734413832871936,2014-05-20 12:46:07,2/3 3-4 bags with no counterfoils; 1250 votes null &amp; void in 6 polling stations even before thumbprint verification. Clear rigging evident.
468733896540971008,2014-05-20 12:44:04,PreScanning Report in PP147 reveals:1 extra bag;300+votes with no sig or stamp of Presiding Officer;3-4 bags with no Electoral List;1/3
468732910820798464,2014-05-20 12:40:09,Shocking rigging revealed as Elec Tribunal opens just 6 polling stations results in PP 147(1 of 2 PP Constutiencies under my constit NA 122)
468702115347853312,2014-05-20 10:37:47,We welcome ECP taking note of rigging in NA 68 &amp; sending 4 record; where in 1 poll station only 1500 registered votes &amp; NS got 8000!
468659347325984768,2014-05-20 07:47:50,Media usage graph published by EU Report showing PMLN dominating both PTV and GEO. http://t.co/LTtQnPUt1r
467946970846625792,2014-05-18 08:37:06,Zahra Apa's struggle 4 Naya Pakistan is a source of strength and inspiration for PTI.
467946571582406657,2014-05-18 08:35:31,Today is Zahra Apa's death anniversary &amp; it is condemnable her killers remain at large. Will always remember her dedication &amp; warmth.
467276708337696768,2014-05-16 12:13:43,"2/2 Now because of 35 ""punctures"" he has discovered democracy and has made Nawaz Sharif its champion."
467276344037240832,2014-05-16 12:12:16,Political ironies:Najm Sethi writing in Friday Times 16 Sept '93 implied Nawaz Sharif had poisoned Gen Asif Nawaz &amp; demanded an autopsy. 1/2
467264001206800385,2014-05-16 11:23:13,Govt's behaviour on Geo/Jang gp &amp; PEMRA controversy shd leave no doubt abt the gp being surrogate PMLN media cell while faking impartiality.
466899356877332481,2014-05-15 11:14:15,Hamid Mir also told me that he had done various Capital Talk programmes on electoral fraud in the 2013 elections.
466898795641729024,2014-05-15 11:12:02,"In the bk Hamid Mir writes unless massive rigging in 2013 elections is exposed &amp; the guilty punished,we cant have fair elections/democracy."
466897905190977536,2014-05-15 11:08:29,Visited Hamid Mir 2 inquire after his health. Was relieved 2 c he is recovering. Allah has granted him a 2nd life. He talked abt his new bk
466702019626278912,2014-05-14 22:10:07,Amazing view of r 11 May jalsa https://t.co/LbQJ11M3sX
466563778898059264,2014-05-14 13:00:47,Congratulations 2 the KPK govt &amp; its Sehat ka Insaf programme 4 the success of its anti polio campaign in Peshawar. This is just the start.
466562025024270336,2014-05-14 12:53:49,A big breakthrough in Pakistan's fight against polio.WHO reports that 2 samples of sewage water from Peshawar tested negative 4 polio virus.
465884567790841856,2014-05-12 16:01:51,Allah has been kind to us: rain brought temp down &amp; stopped during jalsa.Now non-stop rain again.Video of jalsa http://t.co/dcNclvVDz5
465788398478036992,2014-05-12 09:39:42,FAFEN has pointed out election irregularities incl about 71 k violations in half the polling stations surveyed; blamed ROs also.
465787702366175232,2014-05-12 09:36:56,CEC Fakhruddin Ebrahim had 2 resign because he found his hands tied over ROs &amp; their irregularities.
465735966372954113,2014-05-12 06:11:22,"PMLN knows it was impossible 4 an incumbent to get 14.5 m votes in 2013 from 6.8 m in 2008, in face of the worst econ indicators in Punjab."
465735125880541184,2014-05-12 06:08:01,Recount of 4 halqas is critical. We know why PMLN is blocking r democratic right to get recount. They know they r guilty of massive rigging.
465548027458244608,2014-05-11 17:44:33,Want to esp thank r youth &amp; all pti workers who overcame all PMLN hurdles 2 come 2 the jalsa which is the start of r movement.
465542427731054592,2014-05-11 17:22:18,Want to thank all r ppl for making. r jalsa a Tsunami jalsa.  Also want to thank the media 4 their support and coverage.
465454025346129920,2014-05-11 11:31:02,Today on Mothers Day I want to greet all Mothers. My own Mother taught me to always stand up for what is right and for justice.
465349247483658240,2014-05-11 04:34:41,PMLN's desperate efforts 2 stop PTI workers from reaching Islamabad shows their utter fear their massive electoral fraud will be exposed.
465348323759513600,2014-05-11 04:31:00,"Allah has blessed us with rain and cool temperatures today. PMLN cannot stop r workers, thru pressure &amp; force, from reaching D Chowk."
465346923776339968,2014-05-11 04:25:27,May Allah keep all r workers safe as they overcome hurdles to reach D chowk &amp; assert their democratic right to protest for justice.
465155018551607298,2014-05-10 15:42:53,I want all our ppl to send all reports/pics of police pressure/petrol pumps closure etc to foll email address: May11@insaf.pk
465147087240175616,2014-05-10 15:11:22,Reports coming from all over Punjab abt govt thru DCOs &amp; police using pressure 2 stop ppl from coming 4 r protest.Pl take pics &amp; send 2 us.
465123132127211520,2014-05-10 13:36:10,Allah has been kind to us &amp; blessed us with perfect weather for r jalsa tomorrow.
465122373088182272,2014-05-10 13:33:09,"PMLN only remembers democracy when in Opposition. In govt their roots, embedded in mly dictatorship, come to the fore."
465121630482472960,2014-05-10 13:30:12,"PTI workers cant be stopped by PMLN fascist measures.They made it 2 Waziristan despite hurdles, so reaching Islamabad will not be an issue."
465081137094606848,2014-05-10 10:49:18,PTI's 1st result of protest before it happens has been the massive reduction in loadshedding! R first delivery 2 nation.
464062229684314113,2014-05-07 15:20:32,2/2 PTI will make an effort on war footing 2 give best treatment facilities 4 Thalassemia &amp; develop facilities 4 prenatal diagnosis in KPK.
464061590849851392,2014-05-07 15:17:59,On International Thalassemia Day I wld like 2 express my solidarity with the children suffering from this disease and their families. 1/2
464059928802373632,2014-05-07 15:11:23,Bags haven't been opened yet but one irregularity already discovered with the extra bag discovery.
464059565181779968,2014-05-07 15:09:56,"In my constituency NA122 when it was decided 2 have recount in 7 polling stations, they found an extra bag had been placed in 1 poll station"
463919089841618944,2014-05-07 05:51:44,Praying for recovery of Edhi sahab who has been admitted into ICU.
463829724838391808,2014-05-06 23:56:38,My msg to r ppl for 11 May protest against rigging https://t.co/V0cY7NaRjG
462496989041938432,2014-05-03 07:40:49,Beauty of Islamabad in Spring. http://t.co/Wj0LRHv6d1
462489469560848385,2014-05-03 07:10:56,Jang gp's foreign funding made them take lead in narrative of Aman ki Asha on Eastern border but Jang ki Asha on Western border.
462487713783222272,2014-05-03 07:03:58,A person's intel can b assessed at peak of performance but 2 judge a person's character u have 2 c what depths he can sink 2 under pressure.
462485516026671104,2014-05-03 06:55:14,I want to thank all my twitter followers who have made me cross the 1million followers' mark.
462324721959579649,2014-05-02 20:16:17,PTI committed 2 ensuring mandate of the people of Pakistan is not stolen through electoral fraud.Those responsible must be held accountable.
462323343287652354,2014-05-02 20:10:49,"11 May protest in Islamabad is 4 the future of Pakistan &amp; 4 strengthening democracy by seeking to ensure fair, free, transparent elections."
462322937153196032,2014-05-02 20:09:12,We will continue r boycott of Geo until we receive an apology from the gp for their role in aiding rigging.
462322698283413504,2014-05-02 20:08:15,"Geo's announcement followed by Nawaz's premature victory speech, 1st on Geo, when barely 18% of results - mostly from KPK - had been tallied"
462322239824998400,2014-05-02 20:06:26,PTI has also decided to boycott Geo/Jang gp 4 their supportive role in rigging by premature announcement of PMLN victory at 23:05 pm.
462321207569027072,2014-05-02 20:02:20,PTI &amp; @FAFEN have documented massive scale of rigging. Yet r petition 4 thumbprint verification in just 4 constituencies pending after 1 yr.
462320175296294912,2014-05-02 19:58:13,"NA 118 is just 1 case.NA  256 another similar case. Wherever verification has taken place, result-altering irregularities found."
462319778578051073,2014-05-02 19:56:39,2/2 70 bags were not ECP authorized bags. Vote tampering. Who was responsible? Returning Officers.We seek their accountability.
462319128871976960,2014-05-02 19:54:04,"NA118: of 325 bags,170 opened &amp; only 69 had all requisite documents.Of 170000 votes cast only 81000 had partial or complete record. 1/2"
462318126244593664,2014-05-02 19:50:05,"Thumbprint verifications in NA 118,PTI's Hamid Zaman finally ordered but he had to spend Rs 5.7 m to got hru the process. Results shocking."
462316954934865921,2014-05-02 19:45:26,"Now we find where verifications have taken place, reality is worse than what we anticipated in terms of scale of rigging."
462316400196202497,2014-05-02 19:43:13,We sought thumb verifications in only 4 constituencies to expose the pattern of mass rigging but no response from ECP or SC to r petitions
462315898066722817,2014-05-02 19:41:14,"After a yr of pursuing all legal venues 4 redressing electoral rigging in General Election 2013 with no results, PTI moving 2 street protest"
461734879580151808,2014-05-01 05:12:28,"1 May: We salute r workers &amp; reiterate PTI's commitment 2 end exploitation, &amp; political, economic, social oppression and injustice."
461575898425475072,2014-04-30 18:40:44,Quality education 4 all integral part of PTI Manifesto &amp; my commitment to make every child realize his/her potential &amp; build Naya Pakistan
461575146541969408,2014-04-30 18:37:45,"2/2 9k schools without drinking water,8k no toilets.Any1 can sponsor a school or any part of it &amp; can monitor progress thru reg updates."
461574349536108544,2014-04-30 18:34:35,"Launched Tameer-e-School prog 2day in KPK targeting donors 4 govt schools.Of 28k schools, 14 k without rooms,11k without walls; 1/2"
461402795074416640,2014-04-30 07:12:53,We salute our Shuhada who laid down their lives for Pakistan. Their unquestioning bravery and sacrifice must never be forgotten.
460784837805494272,2014-04-28 14:17:20,We raised 2m dhirams last night 4 SKMTH. Want to thank all those who made this possible.
460784416596709376,2014-04-28 14:15:40,Gary Player is an inspiration on how 2 fight ageing process thru fitness training. There r no shortcuts in life &amp; no substitute 4 hard work.
460771356561649665,2014-04-28 13:23:46,In Dubai for SKMTH fundraiser &amp; met legendary golfer Gary Player. Was impressed by his fitness even now.
459781970294501377,2014-04-25 19:52:18,PTI in KP bringing change thru legislation - 23 bills passed;5 in pipeline incl much needed Conflict of Interest Bill which is a first 4 Pak
459594830717677568,2014-04-25 07:28:41,R govt in KPK is following r ideological path for Naya Pak &amp; many radical reforms and laws have already been implemented.
459594429788327936,2014-04-25 07:27:05,Through dedication &amp; unwavering commitment of r workers we have overcome hurdles &amp; made PTI a democratic party thru intra party elections.
459594021980352512,2014-04-25 07:25:28,2day we mark 18 yrs of PTI &amp; we can be proud of r achievements even as we recognise the long road ahead towards r goal of creating Naya Pak
459376978987352064,2014-04-24 17:03:01,Want to congratulate r workers in KPK 4 a great Swat bye election victory in PK 86. Reflects success of r policies for change in KPK.
459044140094095360,2014-04-23 19:00:26,"Shocked &amp; saddened to learn of the death of one of my closest English friends',Mark Shand, in New York where he was raising funds 4 charity."
458133098082107392,2014-04-21 06:40:16,Today is visionary poet &amp; philosopher Iqbal's death anniversary. PTI's ideological roots &amp; my inspiration r Iqbal &amp; Jinnah
458131804822970369,2014-04-21 06:35:08,Saddened by news of another major accident in Panu Aqil leading 2 loss of precious lives. Policing needs bolstering 2 enforce traffic laws
457593293640335360,2014-04-19 18:55:17,wishing our Christian brethren a very Happy Easter.
457503127101792256,2014-04-19 12:57:00,Shocked &amp; saddened by attack on Hamid Mir in Karachi.Strongly condemn growing threats/attacks on journalists. Govt must ensure their safety
454934395947061249,2014-04-12 10:49:46,"Merit is never a criteria with r trad political elite - instead nepotism reigns 2 preserve/further family power, kinship ties, friendships."
454933880567775232,2014-04-12 10:47:44,Democracy remains quasi-monarchical in nature in Pak with Parl seats &amp; public offices handed down from father 2 children/siblings/relatives
454933253045383168,2014-04-12 10:45:14,Question is why the PM only take CM Punjab with him on official foreign visits? This only adds to sense of deprivation of other provinces.
453471970018201600,2014-04-08 09:58:37,Umar Cheema's report on how KPK police free from political interference http://t.co/TVnitfxzAP
453120706923204608,2014-04-07 10:42:49,Critical analysis of KPK police force by Javed Aziz Khan in Crime Diary The News p 4
453110685023870976,2014-04-07 10:03:00,KPK police performance being recognised nationally as professional &amp; without political interference. All praise 4 CM &amp; IG KP 4 ensuring this
453069523412062208,2014-04-07 07:19:26,Appreciate Reprieve's consistent anti drone campaign &amp; now Fr artist JR's Inside-Out Movement's art campaign http://t.co/N4QyrRUmAG
453068933994917888,2014-04-07 07:17:06,PTI's sustained campaign against drone attacks gets increasing global support from UN to int artists. Latest is campaign #NotABugSplat.
452846324434866179,2014-04-06 16:32:31,To make matters worse such absurdities as babies named in criminal FIRs have also subjected our law enforcement to mockery internationally.
452840203062095872,2014-04-06 16:08:12,Punjab police's naming of a baby in a criminal FIR shows how politicisation of Punjab &amp; Sindh police have made a mockery of crime control.
452499617402609666,2014-04-05 17:34:50,Gallup Pak's new survey shows 44% Pakistanis dissatisfied with current situation.BUT Satisfaction highest in KPK 57%.Clearly change visible.
452499126790680576,2014-04-05 17:32:53,Gallup Survey has proven PTI right. Want 2 congratulate KP govt 4 delivering 2 the ppl despite acute security threats.
451738321723867136,2014-04-03 15:09:43,Spoke about the Prophet's (PBUH) life as a beacon of inspiration. Also cited selflessness &amp; dedication of Jinnah &amp; Mandela amongst others.
451737473098735617,2014-04-03 15:06:21,"Spoke at Leadership conference 2day. Said a ldr's vision must be centred on welfare of the ppl, the country &amp; humanity - never on oneself."
451039061441269760,2014-04-01 16:51:06,Despite acute security situation KPK revenue has doubled under PTI-led government.
450260710271238144,2014-03-30 13:18:13,Congratulations Team Pakistan 4 win over Bangladesh. In T20 there's no such thing as a weak team.Fewer overs means more chances of an upset.
449776479959015424,2014-03-29 05:14:03,UN passes Res ag drones. Congratulations 2 all PTI workers who steadfastly opposed US use of drones as illegal under int law &amp; human rights.
449615949881417728,2014-03-28 18:36:10,An indep &amp; robust media essential 4 democracy. Our journalists must be protected esp those receiving threats. Govt's responsibility.
449615386833874944,2014-03-28 18:33:56,Shocked &amp; saddened by attack on Raza Rumi &amp; death of his driver. Govt must provide proper security &amp; bring killers 2 justice.
448031002796240896,2014-03-24 09:38:09,Rustum Shah's article today The Seeds of Insurgency - 1 of the best so far in terms of grip on the subject http://t.co/Y2pcDRDSJB
447730611932114944,2014-03-23 13:44:30,Congratulations Team Pakistan 4 a great win over Australia. Good luck 4 remaining matches. Play to win with no fear of defeat.
447450544186351616,2014-03-22 19:11:37,"We are a nation rich in diversity, talent, resources.InshaAllah PTI will realise this potential with the support of the ppl esp youth of Pak"
447449630352367616,2014-03-22 19:07:59,We need to create the awareness of r Founder's vision 4 Pakistan so r youth can finally realise the Pakistan ideal.
447448889688596480,2014-03-22 19:05:03,We must understand why we are where we are today &amp; commit 2 restoring the ideal of Pakistan embodied in Iqbal's dream &amp; the Quaid's vision.
447448080141795328,2014-03-22 19:01:50,2day we need 2 do serious introspection on the vision 4 Pakistan that brought Muslims of British India together &amp; led 2 creation of Pakistan
447122842455646208,2014-03-21 21:29:27,It is failure of state that 2day only 37% of r pop has access to clean drinking water &amp; water borne diseases kill 2 lac 50k children yearly.
447121903862693888,2014-03-21 21:25:43,2day is Int Water Day. Govt must act on an emergency basis 4 water conservation as Pakistan is a water-stressed area on the world water map.
446897701159194624,2014-03-21 06:34:49,PTI's position that Pak shd quit US WOT to give peace a chance vindicated by latest statement from TTP dialogue Rep http://t.co/bxX5FahAyG
446895896278880256,2014-03-21 06:27:39,"Sad 2 hear of long standing PTI activist who handled media in Lhr  Umer Khan, passing away. Prayers &amp; condolences go 2 the family."
446702563988344832,2014-03-20 17:39:25,Shahid Afridi's last performance against India will have a major psychological impact on the match.
446702099444039681,2014-03-20 17:37:34,2morrow's Pak-India match:Team that does not come under pressure will win;My advice 2 Pak team is play all out 2 win rather than fear losing
445178648325521408,2014-03-16 12:43:55,A must-read article by Shaheen Sehbai http://t.co/KAz0vXAfo4
445172344819290112,2014-03-16 12:18:52,"Chambaili the film is being released in UK 21st March. Interesting upbeat theme, esp for Pakistanis."
445133973329809408,2014-03-16 09:46:24,Condemn attack on Hindu temple in Larkana. Places of worship must be secured &amp; protected.
445133490536071168,2014-03-16 09:44:28,Wishing all r Hindu citizens a happy and safe Holi.
